StockIndexAdjD,SP500,N225,FTSE100,CAC40,GDAX,HSI
1997-10-16,955.25,17707,5287.9,2992.9,4149.9,13567.3
1997-10-17,944.16,17478,5271.1,2958,4049.2,13601
1997-10-20,955.61,17295,5211,2946.7,4069.3,12970.9
1997-10-21,972.28,17210,5225.9,2989.9,4172.5,12403.1
1997-10-22,968.49,17688,5148.8,2958.1,4124.9,11637.8
1997-10-23,950.69,17152,4991.5,2856.9,3976.4,10426.3
1997-10-24,941.64,17364,4970.2,2849,3981.4,11144.3
1997-10-27,876.99,17039,4840.7,2769.6,3871.4,10498.2
1997-10-28,921.85,16313,4755.4,2651.3,3645.7,9059.9
1997-10-29,919.16,16857,4871.8,2818,3806.7,10765.3
1997-10-30,903.68,16365,4801.9,2739.5,3748.9,10362.9
1997-10-31,914.62,16459,4842.3,2739.3,3753.7,10623.8
1997-11-03,938.99,16459,4906.4,2788,3847.7,11255.1
1997-11-04,940.76,16500,4897.4,2774.9,3784.8,10780.8
1997-11-05,942.76,16448,4908.3,2822.4,3841.4,10681.8
1997-11-06,938.03,16534,4863.8,2781.8,3813.9,10412.6
1997-11-07,927.51,15836,4764.3,2707.1,3715.4,10104.5
1997-11-10,921.13,15697,4806.8,2707.1,3728.4,9992.8
1997-11-11,923.78,15867,4793.7,2707.1,3734.8,10004.1
1997-11-12,905.96,15434,4720.4,2694.5,3697.5,9607.9
1997-11-13,916.66,15427,4711,2700.7,3701.9,9720.8
1997-11-14,928.35,15083,4741.8,2698.9,3676.7,9957.3
1997-11-17,946.2,16283,4867,2773,3816.7,10419.8
1997-11-18,938.23,16727,4845.4,2782.6,3844.1,10245.2
1997-11-19,944.59,15842,4830.1,2790.6,3876.9,10154.4
1997-11-20,958.98,16308,4908.4,2821.2,3931.8,10050.7
1997-11-21,963.09,16722,4985.8,2861.7,3941.9,10548.2
1997-11-24,946.67,16722,4898.6,2802.5,3832.1,10586.4
1997-11-25,950.82,15868,4863.5,2786.3,3850.1,10325.6
1997-11-26,951.64,16046,4891.2,2811.7,3926.9,10590.1
1997-11-27,951.64,16603,4889,2829,3962,10583.1
1997-11-28,955.4,16633,4831.8,2854.4,3972.1,10526.9
1997-12-01,974.77,17008,4921.8,2918.5,4125.9,10750.9
1997-12-02,971.68,16910,4977.6,2913.1,4096.4,11216.4
1997-12-03,976.77,16586,4970.7,2902.4,4074.6,11207.6
1997-12-04,973.1,16307,5082.3,2914.5,4159.7,11474.9
1997-12-05,983.79,16424,5142.9,2910.1,4191.8,11527.6
1997-12-08,982.37,16132,5187.4,2932.5,4208.1,11722.9
1997-12-09,975.78,16687,5177.1,2959.4,4187.1,11490.7
1997-12-10,969.79,16478,5130.7,2932.2,4117.27,11022.4
1997-12-11,954.94,16050,5035.9,2828.5,4016.7,10420.2
1997-12-12,953.39,15904,5045.2,2830.3,4061.9,10614.7
1997-12-15,963.39,15909,5121.8,2838.3,4029.1,10435.2
1997-12-16,968.04,15985,5203.4,2912.2,4150.3,10346.4
1997-12-17,965.54,16541,5190.8,2893.3,4154.6,10692.7
1997-12-18,955.3,16162,5168.3,2894.5,4162.9,10754.1
1997-12-19,946.78,15315,5020.2,2822.9,4055.4,10405.8
1997-12-22,953.7,14799,5018.2,2869.7,4125.5,10172.5
1997-12-23,939.13,14799,5049.8,2858.1,4132.8,10368.1
1997-12-24,932.7,14925,5013.9,2874.1,4132.8,10342.4
1997-12-25,932.7,15300,5013.9,2874.1,4132.8,10342.4
1997-12-26,936.46,14803,5013.9,2875.1,4132.8,10342.4
1997-12-29,953.35,14775,5112.4,2939.5,4266,10503
1997-12-30,970.84,15259,5132.3,2975.5,4224.3,10755.2
1997-12-31,970.43,15259,5135.5,2998.9,4224.3,10722.8
1998-01-02,975.04,15259,5193.5,3038.7,4364.3,10680.6
1998-01-05,977.07,14957,5262.5,3072.8,4417,10303.5
1998-01-06,966.58,14896,5264.4,3037.7,4360.1,10135.5
1998-01-07,964,15028,5224.1,3006.7,4340,9538.6
1998-01-08,956.05,15019,5237.1,2954.9,4293.6,9254.5
1998-01-09,927.69,14995,5138.3,2919.8,4237.8,8894.6
1998-01-12,939.21,14664,5068.8,2862.5,4134.6,8121.1
1998-01-13,952.12,14756,5083.9,2902.9,4150.1,8720
1998-01-14,957.94,15122,5106.9,2919.8,4145.4,9226.6
1998-01-15,950.73,15122,5165.8,2932.8,4140.2,8579
1998-01-16,961.51,16046,5263.1,2976.1,4216.2,8900
1998-01-19,961.51,16262,5273.6,2987,4290.1,9400.4
1998-01-20,978.6,16367,5278.2,3008.3,4310.8,9433.7
1998-01-21,970.81,16684,5272.3,2998.1,4250.5,9246.8
1998-01-22,963.04,16406,5253.1,2988.6,4238.8,8883.7
1998-01-23,957.59,16789,5181.4,2966.2,4222.2,8920.2
1998-01-26,956.95,17073,5237.2,3000.5,4266.3,8973.9
1998-01-27,969.02,16982,5326.3,3052,4316.1,9252.4
1998-01-28,977.46,16974,5372.6,3088.3,4385.3,9252.4
1998-01-29,985.49,17015,5422.4,3133.8,4444.5,9252.4
1998-01-30,980.28,16628,5458.5,3172.1,4442.5,9252.4
1998-02-02,1001.27,16777,5599,3187.5,4529.9,10578.6
1998-02-03,1006,17023,5612.8,3188.4,4529.2,10525.5
1998-02-04,1006.9,16883,5595.8,3166.3,4509.3,10302.6
1998-02-05,1003.54,17003,5606.4,3189.6,4494.7,10442.1
1998-02-06,1012.46,17040,5629.7,3216.7,4536.9,10485.9
1998-02-09,1010.74,17205,5600.9,3220.9,4519.6,10873.2
1998-02-10,1019.01,17205,5613.3,3235.8,4558.6,10859.7
1998-02-11,1020.01,17205,5607.9,3240,4552.5,10793.4
1998-02-12,1024.14,17175,5552.5,3178.7,4509.4,10620
1998-02-13,1020.09,16791,5582.3,3187.7,4522.4,10274.6
1998-02-16,1020.09,16776,5619.9,3225.1,4535.6,10124
1998-02-17,1022.76,16791,5709.5,3280.5,4627.4,10232
1998-02-18,1032.08,16614,5723.4,3281.7,4611.7,10671
1998-02-19,1028.28,16616,5718.5,3250.6,4581.1,10581.3
1998-02-20,1034.21,16756,5718.5,3262.5,4583,10600
1998-02-23,1038.14,16610,5702.8,3273.5,4610.7,10685.2
1998-02-24,1030.56,16198,5651,3262.3,4604.6,10683.3
1998-02-25,1042.9,16361,5745.1,3348.2,4704.6,10886.7
1998-02-26,1048.67,16502,5764.8,3397,4695.8,11224.8
1998-02-27,1049.34,16832,5767.3,3421.9,4693.9,11480.7
1998-03-02,1047.7,17264,5820.6,3446.7,4781.6,11318.8
1998-03-03,1052.02,17168,5807.7,3414.9,4759.6,11425.5
1998-03-04,1047.33,17096,5733.1,3381.3,4690.5,11350.8
1998-03-05,1035.05,16849,5695.6,3395.8,4676.4,10803.7
1998-03-06,1055.69,17132,5782.9,3483.2,4762.7,10919.5
1998-03-09,1052.31,16977,5818.9,3525.9,4828.9,10994.1
1998-03-10,1064.25,16983,5828.5,3521.5,4852.2,10898.6
1998-03-11,1068.47,16756,5829.8,3539.4,4862.4,11118.9
1998-03-12,1069.92,16575,5794.8,3526.6,4838.7,10902.5
1998-03-13,1068.61,17060,5782.3,3540.2,4872.2,11057
1998-03-16,1079.27,16861,5785.1,3598.3,4905.6,11181.5
1998-03-17,1080.45,16997,5834.9,3661.3,4945.9,11255.5
1998-03-18,1085.52,16620,5903.6,3652.5,4908.6,11121.7
1998-03-19,1089.74,16679,5997.9,3688.7,4949.9,11445
1998-03-20,1099.16,16830,5956.3,3688.9,5045.2,11564.2
1998-03-23,1095.55,16869,5947,3680.1,5014.1,11594.3
1998-03-24,1105.65,16606,5983.7,3738.5,5064.4,11645.4
1998-03-25,1101.93,16658,5967.8,3818.7,5114.1,11810.6
1998-03-26,1100.8,16981,5905.6,3783.8,5029,11757.9
1998-03-27,1095.44,16739,5939.3,3810.2,5066.9,11735.5
1998-03-30,1093.6,16263,5911.9,3800.2,5069.9,11503.8
1998-03-31,1101.75,16527,5932.2,3875.3,5097.3,11518.7
1998-04-01,1108.15,16242,6017.6,3883.3,5135.4,11331.4
1998-04-02,1120.01,15703,6052.8,3935.9,5179,11189.7
1998-04-03,1122.7,15518,6064.2,3932,5254.3,11052.7
1998-04-06,1121.38,15706,6105.8,3986.8,5345.9,11052.7
1998-04-07,1109.55,15979,6094,3903.3,5309.7,11049.4
1998-04-08,1101.65,16377,6055.2,3873.9,5267.4,11314.5
1998-04-09,1110.67,16537,6105.5,3894.5,5312.3,11342
1998-04-10,1110.67,16481,6105.5,3894.5,5312.3,11342
1998-04-13,1109.69,16318,6105.5,3894.5,5312.3,11342
1998-04-14,1115.75,16277,6104.1,3867.7,5368,11420.3
1998-04-15,1119.32,16299,6074.1,3884.6,5359.2,11371.1
1998-04-16,1108.17,15884,6002,3845.9,5293,11187.8
1998-04-17,1122.72,15704,5922.2,3861.6,5326.6,11001.3
1998-04-20,1123.65,15697,5954.1,3885.7,5407.9,11151.6
1998-04-21,1126.67,15826,5955,3860.4,5373.8,10968.3
1998-04-22,1130.54,15762,5931.1,3835.1,5312.3,10977.5
1998-04-23,1119.58,15762,5898.1,3822.1,5262.6,10918.9
1998-04-24,1107.9,16011,5863.9,3788.7,5144.4,10879.9
1998-04-27,1086.54,15650,5722.4,3689.4,5002.7,10593.7
1998-04-28,1085.11,15395.43,5806.6,3777.23,5018.67,10678.61
1998-04-29,1094.62,15395.43,5833.1,3733.93,5108.48,10471.15
1998-04-30,1111.75,15641.26,5928.3,3880.92,5107.44,10383.68
1998-05-01,1121,15601.1,6010.3,3880.92,5107.44,10563.68
1998-05-04,1122.07,15601.1,6010.3,3974.25,5314.66,10439.42
1998-05-05,1115.5,15601.1,5986.5,3944.91,5232.03,10153.66
1998-05-06,1104.92,15243.84,5992.4,3947.45,5229.8,10109.14
1998-05-07,1095.14,15143.03,5938,3906.36,5186.23,9971.93
1998-05-08,1108.14,15149,5969.8,3906.36,5257.58,10060.38
1998-05-11,1106.64,15381.9,6028.3,4017.24,5341.69,10096.37
1998-05-12,1115.79,15322.48,5956.7,3987.33,5297.35,9841.51
1998-05-13,1118.86,15343.81,5972.9,4019.76,5376.88,9469.29
1998-05-14,1117.37,15307.69,5948.5,4011.98,5361.22,9591.95
1998-05-15,1108.73,15242.86,5917.8,3990.23,5393.14,9538.39
1998-05-18,1105.82,15384.47,5826.2,3945.31,5342.85,9411.97
1998-05-19,1109.52,15551.65,5877.8,3980.84,5388.9,9449.11
1998-05-20,1119.06,15652.95,5907.4,4047.92,5510.98,9549.18
1998-05-21,1114.64,15845.25,5935.6,4047.92,5510.98,9670.45
1998-05-22,1110.47,15801.65,5955.6,4049.78,5564.21,9555.98
1998-05-25,1110.47,15783.12,5955.6,4108.71,5575.16,9544.53
1998-05-26,1094.02,15884.82,5970.7,4115.88,5644.29,9482.21
1998-05-27,1092.23,15664.29,5870.2,4017.37,5490.64,8983.43
1998-05-28,1097.6,15796.55,5862.3,4014.92,5481.26,8877.94
1998-05-29,1090.82,15670.78,5870.7,4041.16,5569.08,8934.56
1998-06-01,1090.98,15321.03,5837.9,4041.16,5569.08,8612.01
1998-06-02,1093.22,15554.45,5837.9,4086.98,5582.78,8598.17
1998-06-03,1082.73,15347,5898.4,4149.37,5613.76,8819.22
1998-06-04,1094.83,15426.47,5860.8,4119.03,5592.48,8558.43
1998-06-05,1113.86,15323.43,5947.3,4185.05,5688.5,8569.47
1998-06-08,1115.72,15294.71,6037.8,4204.58,5779.09,8586.63
1998-06-09,1118.41,15530.17,6019.8,4201.86,5760.03,8391.46
1998-06-10,1112.28,15339.26,5987.4,4208.6,5754.46,7979.37
1998-06-11,1094.58,15014.04,5852.5,4141.61,5754.46,7886.07
1998-06-12,1098.84,15022.33,5769.8,4050.76,5670.83,7915.44
1998-06-15,1077.01,14825.17,5715.7,4005.33,5527.32,7462.5
1998-06-16,1087.59,14720.38,5729.7,4013.28,5591.57,7526.45
1998-06-17,1107.11,14715.38,5832.7,4092.92,5709.36,8004.35
1998-06-18,1106.37,15361.54,5812.1,4052.27,5718.06,8515.97
1998-06-19,1100.65,15267.98,5748.1,4027.32,5702.61,8591.91
1998-06-22,1103.21,15309.09,5712.4,4018.64,5654.75,8204.21
1998-06-23,1119.49,15054.6,5772,4065.04,5718.71,8219.67
1998-06-24,1132.88,15123.18,5804.9,4126.33,5779.91,8296.77
1998-06-25,1129.28,15132.22,5858.9,4203.81,5866.63,8665.83
1998-06-26,1133.2,15210.04,5877.4,4215.7,5870.42,8607.86
1998-06-29,1138.49,15365.73,5884.5,4248.24,5915.13,8460.71
1998-06-30,1133.84,15830.27,5832.5,4203.45,5897.44,8543.1
1998-07-01,1148.56,16362.89,5919.9,4260.68,5906.85,8543.1
1998-07-02,1146.42,16471.58,5960.2,4252.09,5904.1,8866.16
1998-07-03,1146.42,16511.24,5988.4,4304.38,5953.16,8639.31
1998-07-06,1157.33,16350.45,5990.3,4311.1,5918.37,8484.12
1998-07-07,1154.66,16416.28,6003.4,4333.09,5960.98,8444.18
1998-07-08,1166.38,16530.97,6009.6,4339.91,6013.14,8629.18
1998-07-09,1158.56,16446.95,5969.7,4319.18,5996.77,8433.78
1998-07-10,1164.33,16090.06,5929.7,4256.35,5982.42,8205.77
1998-07-13,1165.19,16360.39,5958.2,4256.35,6019.48,8099.2
1998-07-14,1177.58,16488.91,6100.2,4256.35,6095.28,8178.93
1998-07-15,1174.81,16614.14,6151.5,4344.3,6108.24,8456.22
1998-07-16,1183.99,16731.92,6166.8,4358.13,6094.02,8586.57
1998-07-17,1186.75,16570.78,6174,4388.48,6147.87,8628.93
1998-07-20,1184.1,16570.78,6179,4368.91,6171.43,8493.25
1998-07-21,1165.07,16556.69,6132.7,4322.08,6165.52,8564.55
1998-07-22,1164.08,16293.06,5989.6,4220.12,6110.73,8420.72
1998-07-23,1139.75,16188.01,5976.2,4235.89,6058.45,8176.25
1998-07-24,1140.8,16361.89,5892.3,4205.41,6035.28,8257.46
1998-07-27,1147.27,15944.36,5836.1,4139.53,5885,7984.43
1998-07-28,1130.24,16114.54,5835.8,4122.35,5889.01,7926.1
1998-07-29,1125.21,16158.09,5844.1,4139.19,5853.63,7808.83
1998-07-30,1142.95,16201.6,5910.7,4197.64,5880.87,7906.16
1998-07-31,1120.67,16378.97,5837,4177.31,5873.92,7936.2
1998-08-03,1112.44,16165.08,5809.7,4095.03,5758.77,7552.77
1998-08-04,1072.12,16023.58,5736.1,4047.88,5756.2,7580.8
1998-08-05,1081.43,15992.16,5632.5,3976.4,5632.51,7466.43
1998-08-06,1089.63,15876.22,5594.1,3968.59,5517.64,7254.36
1998-08-07,1089.45,15829.17,5680.4,4041.88,5581.22,7018.41
1998-08-10,1083.14,15626.42,5587.6,3939.45,5476.25,7034.62
1998-08-11,1068.98,15406.99,5432.8,3845.98,5268.4,6779.95
1998-08-12,1084.22,15378.97,5462.2,3945.7,5402.37,6859.48
1998-08-13,1074.91,15382.02,5399.5,3951.69,5356.23,6660.42
1998-08-14,1062.75,15123.93,5455,3994.91,5447.9,7224.69
1998-08-17,1083.67,14794.66,5467.2,3983.81,5456.58,7224.69
1998-08-18,1101.2,15063.79,5648.2,4123.25,5568.88,7210.92
1998-08-19,1098.06,15406.34,5694.3,4125.72,5596.41,7622.58
1998-08-20,1091.6,15391.41,5667.4,4087.49,5488.22,7742.53
1998-08-21,1081.24,15298.2,5477,3943.68,5163.51,7527.61
1998-08-24,1088.14,14988.36,5553.7,3937.43,5234.88,7845.48
1998-08-25,1092.85,15072.93,5654.4,4029.32,5372.76,7890.09
1998-08-26,1084.19,14866.03,5545.4,3913.17,5231.61,7834.4
1998-08-27,1042.59,14413.79,5368.5,3745.64,5060.84,7922.97
1998-08-28,1027.14,13915.63,5249.4,3708.97,4993.54,7829.74
1998-08-31,957.28,14107.89,5249.4,3765.23,4833.89,7275.04
1998-09-01,994.26,14369.63,5169.1,3646.29,4791.81,7062.47
1998-09-02,990.48,14376.62,5235.8,3729.67,4970.5,7355.67
1998-09-03,982.26,14261.24,5118.7,3646.46,4812.18,7318.59
1998-09-04,973.89,14042.91,5167,3690.75,4820.25,7488.47
1998-09-07,973.89,14790.06,5347,3695.35,4923.37,8076.76
1998-09-08,1023.46,14913.49,5344.2,3803.74,5103.84,8189.25
1998-09-09,1006.2,14755.54,5311.3,3762.13,5040.87,7905.45
1998-09-10,980.19,14666.03,5136.6,3589.35,4747.33,7849.96
1998-09-11,1009.06,13916.98,5118.6,3578.34,4737.15,7578.48
1998-09-14,1029.72,14227.37,5268.6,3714.81,4896.49,7661.86
1998-09-15,1037.68,14227.37,5281.7,3698,4831.22,7733.47
1998-09-16,1045.48,14197.7,5291.7,3729.32,4857.97,7860.68
1998-09-17,1018.87,13859.14,5132.9,3525.26,4669.51,7576.57
1998-09-18,1020.09,13983.12,5055.6,3465.22,4598.58,7445.96
1998-09-21,1023.89,13597.3,4990.3,3342.65,4433.87,7170.23
1998-09-22,1029.63,13789.81,5103.3,3347.98,4575.15,7373.51
1998-09-23,1066.09,13789.81,5214.7,3423.78,4699.39,7504.39
1998-09-24,1042.72,14205.78,5167.6,3381.13,4646.25,7834.61
1998-09-25,1044.75,13723.84,5016,3310.59,4561.58,7701.61
1998-09-28,1048.69,13909.37,5093.5,3337.64,4653.94,7946.04
1998-09-29,1049.02,13821.43,5108.7,3337.05,4578.27,7837.61
1998-09-30,1017.01,13406.39,5064.4,3197.95,4474.51,7883.46
1998-10-01,986.39,13197.12,4908.2,3038.01,4226.49,7883.46
1998-10-02,1002.6,13223.69,4750.4,3039.14,3962.5,7883.46
1998-10-05,988.56,12948.12,4648.7,2979.89,4034.23,7564.54
1998-10-06,984.59,13021.64,4854,3136.48,4156.64,7564.54
1998-10-07,970.68,13825.61,4828.9,3097.69,4087.83,7744.72
1998-10-08,959.44,13026.06,4698.9,2959.97,3896.08,7939.51
1998-10-09,984.39,12879.97,4823.4,3092.9,3983.65,8506.79
1998-10-12,997.71,13555.01,5037.6,3263.32,4225.49,8990.27
1998-10-13,994.8,13242.79,4990.1,3278.85,4274.48,9008.83
1998-10-14,1005.53,13070.73,5038.4,3361.04,4318.52,8840.01
1998-10-15,1047.49,12995.37,5056.3,3362.26,4399.05,8970.42
1998-10-16,1056.42,13280.54,5133.1,3390.1,4489.1,9777.01
1998-10-19,1062.39,13567.2,5077.5,3395.35,4458.4,9599.05
1998-10-20,1063.93,13808.05,5251.9,3492.52,4595.82,9642.75
1998-10-21,1069.92,14216.33,5206.6,3440.78,4523.24,9662.12
1998-10-22,1078.48,14295.56,5229.9,3420.92,4454.28,9658.58
1998-10-23,1070.67,14144.7,5217.1,3393.76,4451.09,9817.75
1998-10-26,1072.32,13843.46,5231.5,3449.48,4577.74,9778.91
1998-10-27,1065.34,13820.68,5331.2,3550.75,4682.45,9927.05
1998-10-28,1068.09,13516.07,5293.9,3493.6,4536.34,9927.05
1998-10-29,1085.93,13668.72,5358.5,3483.43,4549.33,9931.46
1998-10-30,1098.67,13564.51,5438.4,3522.93,4671.12,10154.94
1998-11-02,1111.6,13952.75,5525.5,3569.6,4761.15,10170.08
1998-11-03,1110.84,13952.75,5503.9,3583.64,4705.08,10358.52
1998-11-04,1118.67,14527.81,5622.9,3684.16,4841.72,10508.25
1998-11-05,1133.85,14341.37,5479.8,3596.18,4811.6,10221.98
1998-11-06,1141.01,14121.97,5491,3588.63,4836.22,10139.75
1998-11-09,1130.2,14194.54,5433.9,3585.32,4768.58,9851.93
1998-11-10,1128.26,14108.09,5432.3,3544.74,4662.78,9721.33
1998-11-11,1120.97,14428.02,5476.8,3544.74,4717.7,10137.32
1998-11-12,1117.69,14075.06,5449,3560.23,4639.89,9948.18
1998-11-13,1125.72,14268.21,5463.2,3562.23,4639.65,9997.99
1998-11-16,1135.87,14428.27,5510.5,3621.85,4783.77,10298.09
1998-11-17,1139.32,14413,5502.7,3601.57,4702.63,10148.69
1998-11-18,1144.48,14599.23,5474,3612.5,4698.72,10213.42
1998-11-19,1152.61,14354.46,5606.2,3706.76,4795.69,10313.3
1998-11-20,1163.55,14779.94,5717.5,3802.7,4911.88,10233.36
1998-11-23,1188.21,14779.94,5848.4,3845.81,5019.12,10514.53
1998-11-24,1182.99,15164.64,5798.3,3839.38,4958.82,10851.71
1998-11-25,1186.87,15073.47,5755.3,3849.84,4944.37,10720.99
1998-11-26,1186.87,15207.77,5827.9,3915.53,5051.63,10778.92
1998-11-27,1192.33,15069.39,5844.2,3950.94,5121.48,10742.11
1998-11-30,1163.63,14883.7,5743.9,3843.38,5022.7,10402.32
1998-12-01,1175.28,14835.41,5537.5,3688.34,4781.73,9975.85
1998-12-02,1171.25,14986.62,5507.2,3649.91,4691.69,10055.78
1998-12-03,1150.14,14697.08,5566.1,3715.67,4787.08,10046.15
1998-12-04,1176.74,14639.97,5581.9,3738.59,4775.23,9963.14
1998-12-07,1187.7,14723.49,5576.7,3771.22,4713.96,10428.82
1998-12-08,1181.38,14808.2,5615.7,3765.41,4699.34,10351.08
1998-12-09,1183.49,14931.9,5669.1,3772.61,4663.68,10361.29
1998-12-10,1165.02,14807.8,5660.3,3746.97,4642.69,10315.44
1998-12-11,1166.46,14405.64,5541.7,3695.7,4536.2,9952
1998-12-14,1141.2,14111.62,5534.5,3663.21,4522.86,9825.21
1998-12-15,1162.83,14011.19,5557.1,3673.76,4574.5,9952.84
1998-12-16,1161.94,14096.3,5630.4,3707.47,4663.45,9939.39
1998-12-17,1179.98,14126.99,5685.2,3751.17,4723.81,10083.31
1998-12-18,1188.03,14194.29,5741.9,3691.89,4629.23,10226.23
1998-12-21,1202.84,14152.95,5876.5,3803.41,4780.93,10396.01
1998-12-22,1203.57,13779.45,5843.3,3820.47,4825.38,10322.56
1998-12-23,1228.54,13779.45,5908.8,3872.42,4951.77,10158.75
1998-12-24,1226.27,13706.73,5867.2,3872.42,4951.77,10292.2
1998-12-28,1225.49,13709.06,5867.2,3873.1,5044.77,10170.14
1998-12-29,1241.81,13846.9,5941.5,3891.1,5031.87,10225.97
1998-12-30,1231.93,13842.17,5882.6,3942.66,5002.39,10121.44
1998-12-31,1229.23,13842.17,5882.6,3942.66,5002.39,10048.58
1999-01-04,1228.1,13415.89,5879.4,4147.5,5252.36,9809.17
1999-01-05,1244.78,13232.74,5958.2,4200.78,5253.91,9891.06
1999-01-06,1272.34,13468.46,6148.8,4294.82,5443.62,10233.8
1999-01-07,1269.73,13536.56,6101.2,4230.67,5323.21,10693.57
1999-01-08,1275.09,13391.81,6147.2,4245.42,5392.84,10722.7
1999-01-11,1263.88,13368.48,6085,4201.9,5270.6,10634.27
1999-01-12,1239.51,13360.97,6033.6,4100.7,5200.1,10711.56
1999-01-13,1234.4,13403.6,5850.1,3958.72,4931.8,10273.77
1999-01-14,1212.19,13738.86,5820.2,3997.06,4912.75,10183.13
1999-01-15,1243.26,13738.86,5941,4054.81,4960.22,10147.4
1999-01-18,1243.26,13805.06,6123.9,4151.68,5050.4,10402.54
1999-01-19,1252,13770.44,6027.6,4115.99,5073.15,10290.11
1999-01-20,1256.62,14028.05,6105.6,4190.01,5143.06,10314.91
1999-01-21,1235.16,14245.42,6022.3,4154.03,5156.67,10048.57
1999-01-22,1225.19,14154.4,5861.2,4019.33,5019.28,9738.52
1999-01-25,1233.98,14208.81,5880.9,4050.8,4982.45,9499.5
1999-01-26,1252.31,14382.01,5885.7,4071.28,4986.8,9509.83
1999-01-27,1243.17,14450.06,5876.4,4098.1,5061.18,9719.66
1999-01-28,1265.37,14342.32,5872.5,4199.67,5096.41,9360.96
1999-01-29,1279.64,14499.25,5896,4251.8,5159.96,9506.9
1999-02-01,1273,14465.18,6012.4,4303.92,5190.82,9599.55
1999-02-02,1261.99,14349.83,6013,4243.57,5166.87,9502.72
1999-02-03,1272.07,14161.31,5940.3,4188.84,5085.66,9419.85
1999-02-04,1248.49,14086.85,5939.9,4167.42,5077.85,9438.65
1999-02-05,1239.4,13898.08,5855.3,4147.3,5080.77,9190.2
1999-02-08,1243.77,13992.49,5834.9,4154.02,5027.22,9139.6
1999-02-09,1216.14,13902.66,5779.9,4038.49,4904.35,9244.49
1999-02-10,1223.55,13952.4,5770.2,4001.93,4796.82,9076.33
1999-02-11,1254.04,13952.4,5888.5,4072.34,4839.33,9146.8
1999-02-12,1230.13,13973.69,5950.7,4060.36,4888.74,9425.42
1999-02-15,1230.13,14054.72,6023.2,4065.19,4879.55,9402.39
1999-02-16,1241.87,14232.64,6108.6,4052.32,4904.68,9402.39
1999-02-17,1224.03,14158.67,6078.4,3985.49,4810.09,9402.39
1999-02-18,1237.28,14146.79,6074.9,4039.41,4845.08,9402.39
1999-02-19,1239.22,14098.04,6031.2,4130.48,4802.38,9254.12
1999-02-22,1272.14,14256.67,6069.9,4165.86,4845.18,9229.34
1999-02-23,1271.18,14500.65,6155.2,4207.95,4987.56,9433.99
1999-02-24,1253.41,14355.45,6307.6,4213.7,5062.31,9677.57
1999-02-25,1245.02,14470.45,6206.5,4152.56,4958.58,9658.07
1999-02-26,1238.33,14367.54,6175.1,4092.94,4911.81,9858.49
1999-03-01,1236.16,14221.75,6060.9,4032.05,4784.31,10020.46
1999-03-02,1225.5,13921.06,6061.3,4048.63,4804.02,9913.58
1999-03-03,1227.7,14170.36,6048.3,4004.16,4697.67,9922.4
1999-03-04,1246.64,14183.45,6101.4,4087.99,4678.72,9912.76
1999-03-05,1275.47,14894,6205.5,4189.56,4839.09,10241.12
1999-03-08,1282.73,14779.05,6208.8,4175.97,4788.69,10263.99
1999-03-09,1279.84,15096.7,6237.7,4159.8,4758.46,10532.95
1999-03-10,1286.84,15480,6241.5,4162.31,4721.41,10749.01
1999-03-11,1297.68,15502.14,6335.7,4184.38,4754.41,10662.81
1999-03-12,1294.59,15488.86,6282.2,4175.03,5008.16,10801.76
1999-03-15,1307.26,15779.6,6206.8,4185.12,5029.24,10836.86
1999-03-16,1306.38,16072.82,6201.9,4186.35,5094.63,10911.25
1999-03-17,1297.82,16268.11,6140.6,4170.01,5077.43,10940.07
1999-03-18,1316.55,15717.92,6114.3,4152.37,5013.62,10659.32
1999-03-19,1299.29,16378.78,6163.2,4219.65,5099.48,11082.92
1999-03-22,1297.01,16378.78,6152.8,4197.06,5027.06,11107.24
1999-03-23,1262.14,16019.1,6060.5,4079.47,4915.03,11041.01
1999-03-24,1268.59,15515.47,6016.7,4058.16,4780.13,10711.34
1999-03-25,1289.99,15986.04,6085,4137.01,4860.26,10826.13
1999-03-26,1282.8,16016.99,6139.2,4115.71,4775.17,10803.31
1999-03-29,1310.17,16008.84,6252.9,4153.65,4876.92,10688.47
1999-03-30,1300.75,15859.12,6264.1,4141.98,4856.84,10940.21
1999-03-31,1286.37,15836.59,6295.3,4197.88,4884.2,10942.2
1999-04-01,1293.72,16327.56,6330,4229.85,4914.59,11072.98
1999-04-02,1293.72,16290.19,6330,4229.85,4914.59,11072.98
1999-04-05,1321.12,16334.78,6330,4229.85,4914.59,11072.98
1999-04-06,1317.89,16479.71,6415.3,4304.48,4965.29,11072.98
1999-04-07,1326.89,16554.5,6473.2,4318.04,5052.27,11614.87
1999-04-08,1343.98,16846.69,6437.9,4330.7,5068.75,11727.84
1999-04-09,1348.35,16855.63,6472.8,4363.14,5124.18,11914.1
1999-04-12,1358.63,16507.4,6441.2,4355,5159.16,11744.74
1999-04-13,1349.82,16715.16,6513.1,4367.41,5199.18,11899.69
1999-04-14,1328.44,16764.68,6493.6,4349.26,5182.16,11834.13
1999-04-15,1322.85,16727.08,6466.1,4310.64,5181.01,11962.23
1999-04-16,1319,16851.58,6420.6,4300.91,5155.35,12490.3
1999-04-19,1289.48,16674.21,6515.3,4379.34,5220.15,12766.44
1999-04-20,1306.17,16697.11,6319.8,4253.27,5087.29,12409.78
