ESCBFX,AUD,CAD,CHF,GBP,HKD,JPY,USD
2003-09-08,1.7129,1.5195,1.5383,0.6985,8.6347,129.41,1.1071
2003-09-09,1.7038,1.5253,1.5437,0.7025,8.6847,129.57,1.1135
2003-09-10,1.6982,1.528,1.5501,0.703,8.7132,130.51,1.1172
2003-09-11,1.7025,1.5345,1.5532,0.7036,8.7482,131.33,1.1217
2003-09-12,1.6934,1.5327,1.5561,0.701,8.7134,130.79,1.1172
2003-09-15,1.7004,1.5434,1.5574,0.7038,8.7984,132.54,1.1281
2003-09-16,1.6937,1.5362,1.5575,0.7048,8.7621,130.64,1.1235
2003-09-17,1.6894,1.5338,1.5493,0.7002,8.7447,130.58,1.1212
2003-09-18,1.691,1.5415,1.5583,0.699,8.8052,130.15,1.129
2003-09-19,1.6897,1.5341,1.5597,0.6951,8.8221,129.92,1.1312
2003-09-22,1.6895,1.5385,1.5535,0.6968,8.9389,128.36,1.1468
2003-09-23,1.693,1.5495,1.5533,0.6936,8.8814,127.93,1.1464
2003-09-24,1.694,1.555,1.5533,0.693,8.899,127.81,1.1466
2003-09-25,1.6852,1.5516,1.5495,0.69335,8.9229,128.35,1.1493
2003-09-26,1.7018,1.5557,1.5433,0.69165,8.9089,128.77,1.1487
2003-09-29,1.7023,1.554,1.5425,0.6931,8.8467,127.36,1.1413
2003-09-30,1.7101,1.5717,1.5404,0.6986,9.0254,128.8,1.1652
2003-10-01,1.7134,1.5731,1.5396,0.7047,9.0368,129.64,1.1671
2003-10-02,1.7131,1.5793,1.5411,0.7015,9.0377,129.68,1.1692
2003-10-03,1.7081,1.5663,1.544,0.7002,9.0069,129.29,1.1686
2003-10-06,1.7013,1.5589,1.5468,0.6952,8.9279,128.66,1.1579
2003-10-07,1.7071,1.5723,1.5494,0.70455,9.0748,129.92,1.1768
2003-10-08,1.7038,1.5675,1.5492,0.7083,9.1126,129.36,1.1781
2003-10-09,1.7039,1.5709,1.5498,0.7087,9.1174,128.63,1.1788
2003-10-10,1.7056,1.5676,1.55,0.70845,9.1177,127.85,1.1788
2003-10-13,1.6948,1.5458,1.5493,0.70435,9.0416,126.82,1.1688
2003-10-14,1.6996,1.5474,1.5467,0.702,9.0204,127.79,1.1634
2003-10-15,1.6936,1.5496,1.5455,0.69905,9.0355,127.71,1.1669
2003-10-16,1.6882,1.538,1.5487,0.6947,8.9955,127.45,1.1615
2003-10-17,1.6813,1.5287,1.5514,0.6936,8.9693,127.2,1.1579
2003-10-20,1.6805,1.5335,1.5524,0.69385,9.0115,128.21,1.1629
2003-10-21,1.6784,1.5375,1.5534,0.6958,9.0121,128.07,1.1623
2003-10-22,1.665,1.5388,1.5536,0.695,9.066,128.14,1.1694
2003-10-23,1.6864,1.5399,1.5467,0.6965,9.1353,129.32,1.1786
2003-10-24,1.683,1.541,1.5471,0.6948,9.1326,129.02,1.1781
2003-10-27,1.6694,1.5371,1.5476,0.6935,9.1104,127.37,1.1748
2003-10-28,1.6602,1.5356,1.5516,0.6904,9.0553,126.69,1.1673
2003-10-29,1.6557,1.531,1.5512,0.6858,9.0659,126.21,1.1684
2003-10-30,1.6549,1.5337,1.5495,0.68825,9.1106,126.97,1.1736
2003-10-31,1.6464,1.5306,1.5506,0.6863,9.0257,126.72,1.1622
2003-11-03,1.6381,1.5391,1.5545,0.68365,8.9996,127.71,1.1589
2003-11-04,1.6369,1.5329,1.563,0.684,8.9072,126.47,1.1468
2003-11-05,1.6171,1.5279,1.5652,0.68385,8.9117,125.7,1.1473
2003-11-06,1.612,1.5251,1.5662,0.683,8.8935,125.9,1.1449
2003-11-07,1.6147,1.5203,1.5702,0.6871,8.8758,125.82,1.1424
2003-11-10,1.6079,1.5109,1.5729,0.6866,8.8941,124.8,1.1483
2003-11-11,1.6111,1.5104,1.5689,0.6896,8.9162,125.03,1.1497
2003-11-12,1.621,1.516,1.5668,0.693,9.0048,126.42,1.16
2003-11-13,1.6244,1.5195,1.5717,0.6938,9.0686,126.69,1.168
2003-11-14,1.6355,1.5292,1.5668,0.697,9.1268,127.42,1.1765
2003-11-17,1.6467,1.5383,1.558,0.6983,9.1602,128.56,1.1802
2003-11-18,1.6412,1.5424,1.5568,0.69705,9.138,128.17,1.1778
2003-11-19,1.6484,1.5502,1.5518,0.7021,9.2376,129.82,1.191
2003-11-20,1.6463,1.5518,1.5481,0.6994,9.2418,129.66,1.1909
2003-11-21,1.645,1.5549,1.5463,0.6983,9.2346,129.37,1.1899
2003-11-24,1.6393,1.5461,1.5527,0.69605,9.1799,128.93,1.1823
2003-11-25,1.6407,1.548,1.5535,0.69415,9.1394,129.41,1.1766
2003-11-26,1.6422,1.5464,1.5499,0.6968,9.1879,129.67,1.1828
2003-11-27,1.6477,1.5567,1.5489,0.6947,9.2421,129.99,1.1902
2003-11-28,1.6583,1.5552,1.5484,0.6971,9.3117,131.24,1.1994
2003-12-01,1.6535,1.5623,1.5504,0.6965,9.3329,131.41,1.2019
2003-12-02,1.6444,1.5636,1.5552,0.69585,9.2951,130.86,1.1975
2003-12-03,1.6458,1.5699,1.5569,0.6999,9.3956,131.25,1.2102
2003-12-04,1.6421,1.5785,1.5579,0.70045,9.3772,130.67,1.2074
2003-12-05,1.6455,1.5772,1.5577,0.7021,9.3839,130.79,1.2087
2003-12-08,1.6495,1.59,1.5479,0.7043,9.4872,131.4,1.2218
2003-12-09,1.6524,1.5918,1.5473,0.70335,9.5168,131.45,1.2258
2003-12-10,1.6528,1.6043,1.5462,0.7024,9.5024,132.33,1.2239
2003-12-11,1.6508,1.6094,1.5509,0.698,9.4633,131.87,1.2187
2003-12-12,1.6493,1.6059,1.5498,0.70125,9.5127,132.14,1.2254
2003-12-15,1.6525,1.6138,1.5516,0.7013,9.4941,132.09,1.223
2003-12-16,1.657,1.6278,1.5529,0.7062,9.5787,132.74,1.2339
2003-12-17,1.6655,1.6418,1.5539,0.703,9.5774,132.76,1.2337
2003-12-18,1.684,1.6496,1.5563,0.70155,9.6305,133.38,1.2403
2003-12-19,1.6835,1.6585,1.5552,0.7029,9.6443,133.63,1.2418
2003-12-22,1.692,1.6584,1.5565,0.7054,9.6534,133.53,1.2434
2003-12-23,1.6878,1.6445,1.5611,0.7025,9.6204,133.19,1.2392
2003-12-24,1.6727,1.6349,1.559,0.70175,9.635,133.12,1.2407
2003-12-25,1.6727,1.6349,1.559,0.70175,9.635,133.12,1.2407
2003-12-26,1.6727,1.6349,1.559,0.70175,9.635,133.12,1.2407
2003-12-29,1.6801,1.6315,1.5587,0.704,9.704,133.68,1.2499
2003-12-30,1.6742,1.638,1.5594,0.7036,9.701,133.72,1.2496
2003-12-31,1.6802,1.6234,1.5579,0.7048,9.8049,135.05,1.263
2004-01-01,1.6802,1.6234,1.5579,0.7048,9.8049,135.05,1.263
2004-01-02,1.6683,1.628,1.5615,0.70545,9.7769,134.72,1.2592
2004-01-05,1.6541,1.6249,1.5594,0.7026,9.8267,134.53,1.2657
2004-01-06,1.6539,1.6336,1.5666,0.6998,9.9026,135.46,1.2756
2004-01-07,1.651,1.6311,1.5676,0.6978,9.8432,134.63,1.2679
2004-01-08,1.6396,1.628,1.5697,0.69455,9.8086,134.11,1.2634
2004-01-09,1.6443,1.6282,1.5667,0.6944,9.8878,136.18,1.2737
2004-01-12,1.6501,1.6323,1.565,0.6925,9.9585,136.57,1.2828
2004-01-13,1.6357,1.6259,1.5623,0.6897,9.8975,135.64,1.2749
2004-01-14,1.632,1.6159,1.5601,0.69015,9.8545,134.7,1.2692
2004-01-15,1.6359,1.6313,1.5626,0.6916,9.8088,134.09,1.2635
2004-01-16,1.6257,1.6188,1.567,0.6884,9.702,132.47,1.2493
2004-01-19,1.6323,1.6108,1.5701,0.6928,9.6088,132.43,1.2373
2004-01-20,1.6374,1.6206,1.572,0.6913,9.7394,134.43,1.2536
2004-01-21,1.6328,1.6313,1.5691,0.69,9.7931,134.86,1.2607
2004-01-22,1.6328,1.6487,1.5673,0.6888,9.871,135.27,1.271
2004-01-23,1.635,1.6668,1.5659,0.6891,9.8548,134.48,1.2692
2004-01-26,1.6254,1.65,1.5645,0.6888,9.7668,133.43,1.2575
2004-01-27,1.6197,1.6416,1.5681,0.69085,9.7185,132.51,1.2517
2004-01-28,1.6209,1.6525,1.5688,0.68685,9.7576,133.05,1.2563
2004-01-29,1.6198,1.6546,1.5621,0.685,9.6923,132.13,1.2468
2004-01-30,1.6396,1.6523,1.5626,0.6846,9.6281,131.06,1.2384
2004-02-02,1.639,1.6604,1.5687,0.6834,9.6888,131.57,1.2461
2004-02-03,1.642,1.674,1.5662,0.6836,9.7854,132.82,1.2585
2004-02-04,1.6413,1.6811,1.5693,0.6819,9.7392,132.04,1.2524
2004-02-05,1.6471,1.6784,1.5699,0.6854,9.781,132.73,1.2583
2004-02-06,1.6458,1.6765,1.5694,0.68315,9.741,133.54,1.2529
2004-02-09,1.6356,1.6866,1.5688,0.6838,9.876,134.43,1.2713
2004-02-10,1.6296,1.6898,1.569,0.6821,9.9153,134.51,1.2764
2004-02-11,1.6276,1.689,1.5738,0.6779,9.8526,133.84,1.268
2004-02-12,1.6279,1.6911,1.5765,0.6774,9.9488,135.04,1.2802
2004-02-13,1.6194,1.6901,1.579,0.6778,9.959,135.04,1.2816
2004-02-16,1.6124,1.6802,1.5754,0.6758,9.8997,134.39,1.2741
2004-02-17,1.6139,1.6861,1.5747,0.6747,9.9911,135.75,1.2858
2004-02-18,1.6108,1.6862,1.5768,0.6736,9.9652,135.65,1.2824
2004-02-19,1.6081,1.6856,1.5763,0.6708,9.89,135.85,1.2724
2004-02-20,1.6117,1.6895,1.5758,0.6734,9.845,136.51,1.2663
2004-02-23,1.6272,1.6845,1.5786,0.6755,9.7792,136.12,1.2576
2004-02-24,1.6259,1.682,1.5745,0.6712,9.7963,136.48,1.2595
2004-02-25,1.6207,1.6809,1.574,0.6682,9.8244,137.24,1.2629
2004-02-26,1.6173,1.6668,1.574,0.6683,9.6855,136.4,1.2444
2004-02-27,1.6159,1.6758,1.578,0.67,9.6649,135.63,1.2418
2004-03-01,1.6148,1.6707,1.5783,0.6683,9.7174,136.28,1.2484
2004-03-02,1.6071,1.6618,1.5838,0.667,9.655,135.98,1.2402
2004-03-03,1.6192,1.6443,1.5807,0.6633,9.4614,133.81,1.2143
2004-03-04,1.6178,1.629,1.5793,0.6663,9.4661,134.43,1.2147
2004-03-05,1.625,1.6276,1.5778,0.6704,9.492,135.5,1.2192
2004-03-08,1.6322,1.636,1.5822,0.6678,9.6269,138.6,1.2356
2004-03-09,1.6242,1.6398,1.5801,0.6721,9.6297,137.7,1.2361
2004-03-10,1.6384,1.6262,1.5758,0.6756,9.5842,136.36,1.2299
2004-03-11,1.663,1.6215,1.567,0.6792,9.5537,135.58,1.2256
2004-03-12,1.6748,1.6306,1.5692,0.6814,9.5368,136.15,1.2235
2004-03-15,1.6727,1.6353,1.5645,0.6818,9.5693,136.02,1.2278
2004-03-16,1.6656,1.643,1.5692,0.6792,9.623,135,1.235
2004-03-17,1.6576,1.6367,1.567,0.6756,9.5451,132.75,1.2251
2004-03-18,1.6522,1.6414,1.5625,0.67215,9.5547,131.22,1.2261
2004-03-19,1.6499,1.6428,1.5587,0.6735,9.6189,132,1.2344
2004-03-22,1.643,1.6407,1.5574,0.66945,9.6263,132.17,1.2353
2004-03-23,1.6355,1.6364,1.5524,0.6664,9.5689,131.17,1.2276
2004-03-24,1.6337,1.6307,1.5533,0.6653,9.507,129.76,1.2196
2004-03-25,1.6404,1.6283,1.5505,0.6725,9.4591,128.72,1.2132
2004-03-26,1.6314,1.6106,1.556,0.66985,9.4922,128.59,1.2173
2004-03-29,1.6285,1.5985,1.5583,0.6674,9.4473,128.13,1.2118
2004-03-30,1.6179,1.5922,1.5586,0.6681,9.5012,128.99,1.2187
2004-03-31,1.6052,1.5979,1.5594,0.6659,9.5228,126.97,1.2224
2004-04-01,1.6125,1.615,1.5595,0.6666,9.5953,127.82,1.232
2004-04-02,1.6095,1.6103,1.5637,0.6663,9.5929,128.36,1.2318
2004-04-05,1.5995,1.5842,1.5673,0.6636,9.3925,126.34,1.2058
2004-04-06,1.5931,1.5791,1.5657,0.6582,9.4238,128.24,1.209
2004-04-07,1.5871,1.5821,1.5583,0.6586,9.4329,127.94,1.2101
2004-04-08,1.5915,1.6009,1.5521,0.6601,9.4291,128.37,1.2096
2004-04-09,1.5915,1.6009,1.5521,0.6601,9.4291,128.37,1.2096
2004-04-12,1.5915,1.6009,1.5521,0.6601,9.4291,128.37,1.2096
2004-04-13,1.5781,1.6013,1.5495,0.6556,9.3349,126.92,1.1975
2004-04-14,1.6065,1.5966,1.5479,0.6621,9.2974,128.44,1.1924
2004-04-15,1.6156,1.6009,1.552,0.668,9.2989,129.39,1.1912
2004-04-16,1.6191,1.608,1.5541,0.6684,9.3057,129.49,1.1932
2004-04-19,1.6106,1.6213,1.5492,0.66635,9.3929,129.92,1.2044
2004-04-20,1.6119,1.6131,1.5548,0.66425,9.3009,128.61,1.1926
2004-04-21,1.6254,1.6108,1.5551,0.6682,9.2313,129.79,1.1836
2004-04-22,1.6238,1.6139,1.5551,0.6714,9.2595,130.08,1.1873
2004-04-23,1.6226,1.6105,1.5598,0.66985,9.2695,129.55,1.1885
2004-04-26,1.6144,1.6043,1.5566,0.66365,9.2424,128.93,1.1851
2004-04-27,1.6212,1.6066,1.5488,0.6638,9.2715,130.47,1.1887
2004-04-28,1.6304,1.6154,1.5487,0.6665,9.2872,130.17,1.1907
2004-04-29,1.6525,1.6239,1.5446,0.6713,9.2241,130.86,1.1826
2004-04-30,1.6577,1.6383,1.5511,0.6737,9.3183,131.87,1.1947
2004-05-03,1.6606,1.6402,1.5524,0.675,9.3231,131.51,1.1953
2004-05-04,1.6611,1.6492,1.5522,0.6746,9.4071,132.53,1.2061
2004-05-05,1.6638,1.671,1.5474,0.6769,9.4581,131.93,1.2126
2004-05-06,1.6595,1.6682,1.5494,0.6746,9.4499,132.64,1.2116
2004-05-07,1.6782,1.6609,1.5492,0.6719,9.4164,133.54,1.2073
2004-05-10,1.7035,1.6482,1.5417,0.6678,9.2375,134.43,1.1843
2004-05-11,1.7009,1.6419,1.5426,0.672,9.2071,134.32,1.1804
2004-05-12,1.6976,1.6471,1.5411,0.6697,9.2483,134.18,1.1857
2004-05-13,1.7255,1.6447,1.5383,0.6703,9.2218,135.14,1.1823
2004-05-14,1.7199,1.6476,1.54,0.6739,9.2053,135.52,1.1802
2004-05-17,1.737,1.6632,1.536,0.6796,9.3778,136.68,1.2023
2004-05-18,1.7423,1.6733,1.5346,0.6774,9.3466,136.43,1.1983
2004-05-19,1.7217,1.658,1.5382,0.6732,9.3285,135.29,1.1989
2004-05-20,1.7179,1.6431,1.5365,0.6733,9.295,134.87,1.1922
2004-05-21,1.7178,1.6472,1.5369,0.6717,9.373,134.78,1.2031
2004-05-24,1.7115,1.6391,1.5351,0.6683,9.3265,134.62,1.1968
2004-05-25,1.7143,1.6495,1.5379,0.6682,9.4023,136.05,1.2063
2004-05-26,1.711,1.6513,1.5378,0.6664,9.4359,135.07,1.2106
2004-05-27,1.7055,1.6636,1.5355,0.6662,9.4808,135.59,1.2165
2004-05-28,1.7164,1.6685,1.5304,0.6673,9.5447,135.77,1.2246
2004-05-31,1.7032,1.6611,1.5276,0.66475,9.5122,133.24,1.2198
2004-06-01,1.7109,1.6703,1.528,0.6658,9.5351,134.04,1.2231
2004-06-02,1.7504,1.6749,1.5276,0.665,9.5704,135.64,1.2276
2004-06-03,1.7585,1.6611,1.526,0.6655,9.5318,136.19,1.2226
2004-06-04,1.7667,1.6604,1.5273,0.66385,9.5146,135.78,1.2203
2004-06-07,1.7521,1.6592,1.5242,0.67025,9.6024,135.36,1.2319
2004-06-08,1.7507,1.652,1.5229,0.6684,9.5838,135.08,1.2294
2004-06-09,1.7442,1.6391,1.5197,0.6646,9.4773,132.57,1.2157
2004-06-10,1.7374,1.6381,1.5126,0.6614,9.3975,131.84,1.2052
2004-06-11,1.7334,1.6428,1.512,0.65935,9.3575,132.19,1.2006
2004-06-14,1.7469,1.6377,1.5145,0.6637,9.3573,133.45,1.2001
2004-06-15,1.7628,1.6603,1.5179,0.66445,9.3971,134.01,1.2051
2004-06-16,1.7429,1.6561,1.5239,0.6594,9.4029,132.63,1.2058
2004-06-17,1.7499,1.654,1.516,0.65605,9.3929,131.8,1.2045
2004-06-18,1.7523,1.6511,1.5104,0.65595,9.3913,131.42,1.2042
2004-06-21,1.7526,1.6538,1.5085,0.66115,9.4463,131.19,1.2112
2004-06-22,1.7608,1.6462,1.5133,0.664,9.4305,131.17,1.2091
2004-06-23,1.7609,1.6424,1.5167,0.6651,9.4265,131.6,1.2087
2004-06-24,1.7412,1.633,1.513,0.6681,9.4526,130.32,1.2122
2004-06-25,1.7379,1.6348,1.5146,0.6666,9.4657,130.84,1.2138
2004-06-28,1.7457,1.6442,1.5211,0.6666,9.5197,131.59,1.2208
2004-06-29,1.7497,1.6358,1.528,0.6682,9.492,131.83,1.2169
2004-06-30,1.7554,1.6343,1.5242,0.67075,9.4803,132.4,1.2155
2004-07-01,1.7283,1.6172,1.5232,0.6701,9.4907,131.64,1.2168
2004-07-02,1.7303,1.6198,1.5208,0.6687,9.4752,132.64,1.2148
2004-07-05,1.7232,1.6272,1.5182,0.6705,9.5841,133.98,1.2288
2004-07-06,1.7169,1.6255,1.5188,0.6693,9.6007,134.38,1.2309
2004-07-07,1.7127,1.6318,1.5185,0.6676,9.6383,133.96,1.2357
2004-07-08,1.7189,1.6345,1.5189,0.6668,9.6306,134.58,1.2348
2004-07-09,1.7196,1.6303,1.5188,0.66835,9.6496,134.24,1.2372
2004-07-12,1.7072,1.6328,1.5183,0.6667,9.6693,134.12,1.2397
2004-07-13,1.7034,1.6345,1.5206,0.6647,9.6499,133.97,1.2372
2004-07-14,1.7069,1.6348,1.5248,0.6662,9.6597,134.8,1.2381
2004-07-15,1.7102,1.6381,1.5264,0.6677,9.6514,134.98,1.2374
2004-07-16,1.7047,1.6333,1.5271,0.6645,9.6353,135.37,1.2353
2004-07-19,1.6934,1.6271,1.5264,0.6636,9.6813,134.26,1.2412
2004-07-20,1.6987,1.6235,1.532,0.66685,9.6601,134.31,1.2385
2004-07-21,1.703,1.6222,1.5337,0.6673,9.5908,134.08,1.2296
2004-07-22,1.712,1.6199,1.5329,0.6653,9.569,134.26,1.2268
2004-07-23,1.7175,1.6085,1.5289,0.6632,9.5089,134.06,1.2191
2004-07-26,1.7114,1.6039,1.5331,0.66105,9.4871,133.22,1.2163
2004-07-27,1.7079,1.6159,1.5367,0.661,9.4908,133.62,1.2168
2004-07-28,1.7266,1.6076,1.536,0.66165,9.3863,134.15,1.2034
2004-07-29,1.7283,1.6028,1.5393,0.663,9.3799,135,1.2026
2004-07-30,1.7165,1.5921,1.5414,0.66255,9.3902,134.19,1.2039
2004-08-02,1.7146,1.6011,1.5361,0.66005,9.4027,134.09,1.2055
2004-08-03,1.7183,1.6042,1.5413,0.6607,9.377,133.23,1.2022
2004-08-04,1.7079,1.5844,1.5394,0.6596,9.3465,133.72,1.1983
2004-08-05,1.7112,1.5866,1.5383,0.6612,9.3925,134.13,1.2042
2004-08-06,1.7158,1.5922,1.538,0.6619,9.4081,134.62,1.2064
2004-08-09,1.7107,1.6118,1.5392,0.66605,9.5508,135.77,1.2247
2004-08-10,1.7149,1.6178,1.5389,0.6692,9.5768,136.08,1.2279
2004-08-11,1.7167,1.6179,1.5416,0.669,9.5408,135.84,1.2233
2004-08-12,1.7131,1.6239,1.5397,0.6695,9.5602,135.86,1.2256
2004-08-13,1.7231,1.6267,1.5347,0.6701,9.5302,136.5,1.2219
2004-08-16,1.7207,1.6176,1.5325,0.6702,9.6221,136.66,1.2337
2004-08-17,1.7211,1.6109,1.537,0.6713,9.6235,136.45,1.2338
2004-08-18,1.7235,1.6111,1.535,0.67485,9.618,135.56,1.2331
2004-08-19,1.7124,1.6111,1.5349,0.67655,9.6395,135.36,1.2359
2004-08-20,1.7027,1.5975,1.5398,0.6743,9.5879,134.76,1.2293
2004-08-23,1.7006,1.5923,1.541,0.6744,9.5548,134.19,1.225
2004-08-24,1.7121,1.5831,1.541,0.6725,9.4681,133.02,1.2139
2004-08-25,1.7122,1.5823,1.5403,0.6727,9.4232,133.19,1.2081
2004-08-26,1.7141,1.5828,1.5398,0.6732,9.438,133.04,1.21
2004-08-27,1.7094,1.5792,1.5401,0.6718,9.4263,132.36,1.2085
2004-08-30,1.7187,1.5845,1.5409,0.6726,9.3966,132.37,1.2047
2004-08-31,1.7298,1.5958,1.5428,0.6755,9.4466,133.05,1.2111
2004-09-01,1.7305,1.5966,1.5386,0.67775,9.491,133.09,1.2168
2004-09-02,1.7437,1.5884,1.5338,0.6791,9.4918,133.05,1.2172
2004-09-03,1.745,1.5802,1.534,0.6799,9.4955,132.96,1.2175
2004-09-06,1.7446,1.5673,1.5337,0.6782,9.4154,132.88,1.2071
2004-09-07,1.7453,1.5648,1.5325,0.68115,9.421,132.54,1.2079
2004-09-08,1.7447,1.5562,1.5379,0.6788,9.3899,132.01,1.2039
2004-09-09,1.7607,1.5705,1.5384,0.6828,9.5081,133.71,1.2191
2004-09-10,1.7673,1.5789,1.5401,0.6832,9.5307,134.61,1.2219
2004-09-13,1.7545,1.5816,1.5417,0.6801,9.5437,134.91,1.2236
2004-09-14,1.749,1.5926,1.5439,0.68135,9.5421,134.46,1.2237
2004-09-15,1.7502,1.5889,1.5417,0.6848,9.5456,134.19,1.2238
2004-09-16,1.7449,1.5724,1.5457,0.6798,9.4827,133.24,1.2158
2004-09-17,1.7441,1.5855,1.548,0.6801,9.5241,134.32,1.2211
2004-09-20,1.736,1.5763,1.5468,0.6804,9.4628,133.21,1.2132
2004-09-21,1.7442,1.5855,1.5452,0.68335,9.5749,134.57,1.2276
2004-09-22,1.7394,1.5754,1.5477,0.68345,9.5505,135.37,1.2245
2004-09-23,1.7258,1.5793,1.5477,0.68375,9.6044,136.34,1.2315
2004-09-24,1.722,1.5748,1.5473,0.68315,9.5995,136.17,1.2309
2004-09-27,1.719,1.5648,1.5493,0.6787,9.5578,136.3,1.2254
2004-09-28,1.719,1.5677,1.551,0.6801,9.6206,137.4,1.2335
2004-09-29,1.7202,1.5661,1.5509,0.6818,9.6107,136.62,1.2323
2004-09-30,1.7212,1.574,1.5524,0.6868,9.6745,137.17,1.2409
2004-10-01,1.7151,1.5661,1.5495,0.69095,9.6786,136.85,1.2413
2004-10-04,1.7064,1.5608,1.552,0.68855,9.5961,136.54,1.2305
2004-10-05,1.7014,1.5603,1.5532,0.6896,9.5941,136.51,1.2304
2004-10-06,1.7026,1.5511,1.5543,0.6895,9.578,136.45,1.2282
2004-10-07,1.6917,1.5448,1.5535,0.69055,9.5914,136.84,1.2301
2004-10-08,1.6944,1.5475,1.5529,0.6891,9.5937,136.05,1.2315
2004-10-11,1.6881,1.5539,1.5496,0.6903,9.6518,135.32,1.2392
2004-10-12,1.6858,1.5477,1.5489,0.6889,9.5939,135.22,1.2312
2004-10-13,1.6986,1.5537,1.546,0.68625,9.561,134.91,1.2267
2004-10-14,1.6987,1.5534,1.5449,0.6876,9.6433,135.41,1.2377
2004-10-15,1.7016,1.5639,1.5414,0.68945,9.6677,135.66,1.2414
2004-10-18,1.7103,1.5658,1.5382,0.69185,9.7183,136.51,1.2474
2004-10-19,1.7175,1.5751,1.5385,0.6943,9.7433,135.81,1.2509
2004-10-20,1.714,1.5721,1.5374,0.6963,9.804,136.43,1.259
2004-10-21,1.7125,1.5716,1.5365,0.69005,9.8153,135.73,1.2606
2004-10-22,1.7106,1.5684,1.5384,0.691,9.8158,135.64,1.2606
2004-10-25,1.7127,1.5629,1.5326,0.69455,9.9486,136.3,1.2792
2004-10-26,1.7123,1.5639,1.5333,0.69555,9.947,136.51,1.2784
2004-10-27,1.708,1.5628,1.5321,0.69455,9.9487,136.37,1.2792
2004-10-28,1.7127,1.5606,1.5316,0.6957,9.892,135.2,1.2711
2004-10-29,1.7088,1.5546,1.5299,0.69565,9.9133,135.13,1.2737
2004-11-01,1.7079,1.5566,1.5318,0.6958,9.9172,135.53,1.2748
2004-11-02,1.7046,1.5559,1.5317,0.6916,9.8868,135.17,1.2705
2004-11-03,1.6941,1.5571,1.5331,0.6919,9.9251,135.86,1.2754
2004-11-04,1.6992,1.5506,1.5304,0.6966,10.0131,136.64,1.2874
2004-11-05,1.6967,1.5507,1.5316,0.69775,9.9956,136.51,1.2856
2004-11-08,1.7031,1.544,1.5286,0.69695,10.0447,136.56,1.2917
2004-11-09,1.7049,1.5397,1.5273,0.69625,10.0394,136.57,1.2911
2004-11-10,1.7005,1.5489,1.5222,0.6987,10.0961,137.44,1.2977
2004-11-11,1.6974,1.5405,1.5191,0.7002,10.0339,137.65,1.289
2004-11-12,1.6861,1.5394,1.5205,0.7006,10.0481,136.93,1.2921
2004-11-15,1.6767,1.549,1.5241,0.6989,10.0733,136.48,1.2955
2004-11-16,1.678,1.5504,1.5238,0.69955,10.0837,136.64,1.2971
2004-11-17,1.6709,1.5506,1.5203,0.70135,10.1257,135.97,1.3026
2004-11-18,1.6685,1.5651,1.5171,0.7025,10.1296,135.54,1.3024
2004-11-19,1.6645,1.566,1.5153,0.7012,10.1248,134.97,1.302
2004-11-22,1.6657,1.5517,1.5157,0.70255,10.1316,134.47,1.3033
2004-11-23,1.663,1.5508,1.515,0.6995,10.1788,134.81,1.3089
2004-11-24,1.6687,1.5537,1.5143,0.69985,10.2181,135.26,1.3146
2004-11-25,1.6703,1.5572,1.5113,0.7006,10.2687,135.75,1.3213
2004-11-26,1.6821,1.5631,1.5146,0.6997,10.2904,136.39,1.3238
2004-11-29,1.689,1.5675,1.517,0.701,10.301,136.24,1.3247
2004-11-30,1.7147,1.5785,1.5114,0.6966,10.3365,136.54,1.3295
2004-12-01,1.7236,1.5845,1.52,0.69155,10.3365,136.83,1.3294
2004-12-02,1.7071,1.5739,1.5268,0.68905,10.3488,136.78,1.3314
2004-12-03,1.7204,1.5928,1.5273,0.6901,10.3378,137.05,1.33
2004-12-06,1.731,1.6072,1.5272,0.6918,10.4404,137.47,1.3435
2004-12-07,1.7319,1.6074,1.5305,0.6906,10.4571,138.3,1.3456
2004-12-08,1.7586,1.6306,1.533,0.6895,10.3343,138.63,1.33
2004-12-09,1.7639,1.6275,1.5344,0.6919,10.3484,139.17,1.3305
2004-12-10,1.7609,1.6225,1.5349,0.6912,10.2569,139.59,1.3191
2004-12-13,1.7505,1.6271,1.5348,0.69225,10.3166,139.01,1.3268
2004-12-14,1.7494,1.6372,1.5368,0.6915,10.3538,139.7,1.3317
2004-12-15,1.7561,1.6479,1.5282,0.69115,10.4051,139.51,1.3383
2004-12-16,1.7516,1.6436,1.532,0.6863,10.4191,138.93,1.3401
2004-12-17,1.7479,1.6351,1.5367,0.68585,10.3193,138.37,1.3264
2004-12-20,1.7516,1.6428,1.5382,0.6874,10.4076,139.44,1.3378
2004-12-21,1.7476,1.6424,1.5403,0.6923,10.4202,139.85,1.3394
2004-12-22,1.7442,1.6478,1.5436,0.69905,10.4143,139.18,1.3384
2004-12-23,1.758,1.6656,1.5443,0.7013,10.4706,139.88,1.3456
2004-12-24,1.7587,1.6631,1.5458,0.7033,10.5412,140.26,1.3542
2004-12-27,1.7526,1.6625,1.5484,0.7036,10.5289,140.34,1.3527
2004-12-28,1.7495,1.6562,1.5441,0.70315,10.5967,140.49,1.3633
2004-12-29,1.7477,1.6579,1.5426,0.7083,10.5861,140.76,1.3608
2004-12-30,1.7539,1.6483,1.544,0.7088,10.5794,141.03,1.3604
2004-12-31,1.7459,1.6416,1.5429,0.70505,10.5881,139.65,1.3621
